timestamp,species,confidence,x1,y1,x2,y2,frame_width,frame_height,is_person,behavior
2025-11-19T00:09:43.338423,Person/Poacher,0.5392269492149353,454,1,639,478,640,480,True,Unknown
2025-11-19T00:09:43.401158,Person/Poacher,0.3389815390110016,465,15,639,478,640,480,True,Unknown
2025-11-19T00:09:43.539670,Person/Poacher,0.2811383008956909,478,1,639,478,640,480,True,Unknown
2025-11-19T00:09:43.806114,Person/Poacher,0.4420519769191742,473,1,639,480,640,480,True,Unknown
2025-11-19T00:09:43.867152,Person/Poacher,0.2820575535297394,0,310,126,479,640,480,True,Unknown
2025-11-19T00:09:44.066577,Person/Poacher,0.4586609005928039,453,2,639,479,640,480,True,Unknown
2025-11-19T00:09:44.132997,Person/Poacher,0.3701713979244232,443,1,639,478,640,480,True,Unknown
2025-11-19T00:09:44.337332,Person/Poacher,0.2759737074375152,423,1,639,479,640,480,True,Unknown
2025-11-19T00:09:44.338119,Person/Poacher,0.2746846377849579,11,0,635,478,640,480,True,Unknown
2025-11-19T00:09:44.402457,Person/Poacher,0.3410866260528564,433,3,639,478,640,480,True,Unknown
2025-11-19T00:09:44.472934,Person/Poacher,0.5113638043403625,444,3,639,478,640,480,True,Unknown
2025-11-19T00:09:44.604175,Person/Poacher,0.5954857468605042,429,0,639,479,640,480,True,Unknown
2025-11-19T00:09:44.670729,Person/Poacher,0.7055101990699768,419,8,639,478,640,480,True,Unknown
2025-11-19T00:09:44.739023,Person/Poacher,0.2635412812232971,412,4,595,479,640,480,True,Unknown
2025-11-19T00:09:44.938793,Person/Poacher,0.5964371562004089,406,1,639,478,640,480,True,Unknown
2025-11-19T00:09:44.939532,Person/Poacher,0.2851429879665375,7,0,630,479,640,480,True,Unknown
2025-11-19T00:09:45.004027,Person/Poacher,0.5232880115509033,413,0,639,478,640,480,True,Unknown
2025-11-19T00:09:45.070827,Person/Poacher,0.493987500667572,434,1,639,477,640,480,True,Unknown
2025-11-19T00:09:45.137910,Person/Poacher,0.4308887124061584,480,23,639,479,640,480,True,Unknown
2025-11-19T00:09:45.204306,Person/Poacher,0.4090454578399658,475,5,639,478,640,480,True,Unknown
2025-11-19T00:09:45.269310,Person/Poacher,0.5776064395904541,488,0,639,477,640,480,True,Unknown
2025-11-19T00:09:45.340210,Person/Poacher,0.395521879196167,504,0,639,479,640,480,True,Unknown
2025-11-19T00:09:45.404361,Person/Poacher,0.2900222837924957,497,6,639,479,640,480,True,Unknown
2025-11-19T00:09:45.736413,Person/Poacher,0.2513947486877441,569,2,639,477,640,480,True,Unknown
2025-11-19T00:09:45.935635,Person/Poacher,0.2914593815803528,549,1,639,477,640,480,True,Unknown
2025-11-19T00:09:46.003754,Person/Poacher,0.6434606313705444,534,3,639,478,640,480,True,Unknown
2025-11-19T00:09:46.069726,Person/Poacher,0.5033738613128662,522,4,639,477,640,480,True,Unknown
2025-11-19T00:09:46.138551,Person/Poacher,0.5514209866523743,507,1,639,477,640,480,True,Unknown
2025-11-19T00:09:46.339105,Person/Poacher,0.3179282248020172,501,2,639,478,640,480,True,Unknown
2025-11-19T00:09:46.402988,Person/Poacher,0.3553639650344848,518,1,639,479,640,480,True,Unknown
2025-11-19T00:09:46.469825,Person/Poacher,0.3070378601551056,517,2,639,479,640,480,True,Unknown
2025-11-19T00:09:46.537615,Person/Poacher,0.4181722104549408,534,3,639,480,640,480,True,Unknown
2025-11-19T00:09:46.604548,Person/Poacher,0.5746625065803528,505,9,639,479,640,480,True,Unknown
2025-11-19T00:09:46.669278,Person/Poacher,0.2805051207542419,507,1,639,479,640,480,True,Unknown
2025-11-19T00:09:46.735232,Person/Poacher,0.4059371948242187,510,3,639,479,640,480,True,Unknown
2025-11-19T00:09:46.805740,Person/Poacher,0.7235901951789856,502,5,639,478,640,480,True,Unknown
2025-11-19T00:09:46.870133,Person/Poacher,0.5509272813796997,510,3,639,479,640,480,True,Unknown
2025-11-19T00:09:46.934414,Person/Poacher,0.4098178446292877,508,1,639,479,640,480,True,Unknown
2025-11-19T00:09:47.136184,Person/Poacher,0.5444843769073486,482,1,639,479,640,480,True,Unknown
2025-11-19T00:09:47.202709,Person/Poacher,0.4414812922477722,474,0,639,478,640,480,True,Unknown
2025-11-19T00:09:47.270770,Person/Poacher,0.3625965714454651,471,1,639,477,640,480,True,Unknown
2025-11-19T00:09:47.739054,Person/Poacher,0.4194878339767456,486,8,639,479,640,480,True,Unknown
2025-11-19T00:09:47.937122,Person/Poacher,0.4807731509208679,499,1,639,479,640,480,True,Unknown
2025-11-19T00:09:48.004555,Person/Poacher,0.4540273249149322,517,0,639,479,640,480,True,Unknown
2025-11-19T00:09:48.069979,Person/Poacher,0.3050088882446289,533,0,639,479,640,480,True,Unknown
2025-11-19T00:09:48.135556,Person/Poacher,0.5630277395248413,552,0,639,479,640,480,True,Unknown
2025-11-19T00:09:48.471119,Person/Poacher,0.4350334405899048,592,5,639,469,640,480,True,Unknown
2025-11-19T00:09:51.202100,Person/Poacher,0.3109857141971588,556,10,639,476,640,480,True,Unknown
2025-11-19T00:09:51.267223,Person/Poacher,0.6192867159843445,531,5,639,478,640,480,True,Unknown
2025-11-19T00:09:51.333374,Person/Poacher,0.3424012660980224,534,17,639,479,640,480,True,Unknown
2025-11-19T00:09:51.397760,Person/Poacher,0.3572757840156555,533,18,639,478,640,480,True,Unknown
2025-11-19T00:09:51.468986,Person/Poacher,0.4142502546310425,545,37,639,479,640,480,True,Unknown
2025-11-19T00:09:51.534338,Person/Poacher,0.5526721477508545,520,0,639,480,640,480,True,Unknown
2025-11-19T00:09:51.601622,Person/Poacher,0.4222248196601867,519,0,639,479,640,480,True,Unknown
2025-11-19T00:09:51.667924,Person/Poacher,0.4558295309543609,498,4,639,477,640,480,True,Unknown
2025-11-19T00:09:55.999522,Person/Poacher,0.3081936538219452,20,0,635,479,640,480,True,Unknown
2025-11-19T00:09:56.136609,Person/Poacher,0.4661405384540558,13,2,636,478,640,480,True,Unknown
2025-11-19T00:09:56.137454,Person/Poacher,0.2554673850536346,263,0,639,477,640,480,True,Unknown
2025-11-19T00:09:56.266841,Person/Poacher,0.2993440330028534,231,0,638,479,640,480,True,Unknown
2025-11-19T00:09:56.267600,Person/Poacher,0.2921812832355499,5,4,637,479,640,480,True,Unknown
2025-11-19T00:09:56.666555,Person/Poacher,0.2925767302513122,229,0,636,478,640,480,True,Unknown
2025-11-19T00:09:56.800324,Person/Poacher,0.5139743685722351,243,2,634,478,640,480,True,Unknown
2025-11-19T00:09:56.865405,Person/Poacher,0.7003113031387329,251,2,633,478,640,480,True,Unknown
2025-11-19T00:09:56.932675,Person/Poacher,0.5282006859779358,266,1,631,479,640,480,True,Unknown
2025-11-19T00:09:56.997239,Person/Poacher,0.7066366076469421,296,0,638,479,640,480,True,Unknown
2025-11-19T00:09:57.066703,Person/Poacher,0.6747457981109619,323,0,637,480,640,480,True,Unknown
2025-11-19T00:09:57.132389,Person/Poacher,0.4764971137046814,340,2,639,479,640,480,True,Unknown
2025-11-19T00:09:57.165863,Unknown,0.3898816108703613,129,270,202,333,640,480,False,Unknown
2025-11-19T00:09:57.199991,Unknown,0.3040875196456909,0,2,109,477,640,480,False,Unknown
2025-11-19T00:09:57.265336,Person/Poacher,0.7149312496185303,386,0,640,480,640,480,True,Unknown
2025-11-19T00:09:57.266325,Person/Poacher,0.3669327199459076,0,1,134,478,640,480,True,Unknown
2025-11-19T00:09:57.334949,Person/Poacher,0.5576773881912231,394,1,638,479,640,480,True,Unknown
2025-11-19T00:09:57.335684,Person/Poacher,0.4675114154815674,0,173,129,480,640,480,True,Unknown
2025-11-19T00:09:57.396183,Person/Poacher,0.5568230748176575,414,4,639,478,640,480,True,Unknown
2025-11-19T00:09:57.396916,Person/Poacher,0.4901333749294281,0,167,140,479,640,480,True,Unknown
2025-11-19T00:09:57.464131,Person/Poacher,0.5666690468788147,426,1,639,479,640,480,True,Unknown
2025-11-19T00:09:57.465253,Person/Poacher,0.295704185962677,0,1,182,476,640,480,True,Unknown
2025-11-19T00:09:57.465666,Person/Poacher,0.2563378512859344,0,156,153,479,640,480,True,Unknown
2025-11-19T00:09:57.535365,Person/Poacher,0.3299857974052429,0,0,206,476,640,480,True,Unknown
2025-11-19T00:09:57.536094,Person/Poacher,0.2868605852127075,440,1,639,478,640,480,True,Unknown
2025-11-19T00:09:57.599603,Person/Poacher,0.7154289484024048,437,2,639,477,640,480,True,Unknown
2025-11-19T00:09:57.600309,Person/Poacher,0.4644604921340942,0,0,196,477,640,480,True,Unknown
2025-11-19T00:09:57.665605,Person/Poacher,0.3347037732601166,0,0,197,475,640,480,True,Unknown
2025-11-19T00:09:57.734106,Person/Poacher,0.7527801394462585,429,2,639,478,640,480,True,Unknown
2025-11-19T00:09:57.734874,Person/Poacher,0.5165522694587708,0,59,156,479,640,480,True,Unknown
2025-11-19T00:09:57.735318,Person/Poacher,0.3692806661128998,0,1,199,477,640,480,True,Unknown
2025-11-19T00:09:57.867207,Person/Poacher,0.348778635263443,442,0,639,478,640,480,True,Unknown
2025-11-19T00:09:57.931667,Person/Poacher,0.3972552120685577,0,127,156,479,640,480,True,Unknown
2025-11-19T00:09:57.965681,Unknown,0.3588031530380249,208,245,290,328,640,480,False,Unknown
2025-11-19T00:09:57.966473,Person/Poacher,0.3244722783565521,0,0,195,477,640,480,True,Unknown
2025-11-19T00:09:58.099991,Person/Poacher,0.2797421813011169,0,0,196,480,640,480,True,Unknown
2025-11-19T00:09:58.100751,Person/Poacher,0.2508454024791717,194,429,280,479,640,480,True,Unknown
2025-11-19T00:09:58.235344,Person/Poacher,0.337150365114212,431,2,639,476,640,480,True,Unknown
2025-11-19T00:09:58.236325,Person/Poacher,0.2575467228889465,0,0,185,477,640,480,True,Unknown
2025-11-19T00:09:58.298957,Person/Poacher,0.3750510513782501,427,2,639,478,640,480,True,Unknown
2025-11-19T00:09:59.232908,Person/Poacher,0.5278119444847107,286,157,423,327,640,480,True,Unknown
2025-11-19T00:09:59.433000,Person/Poacher,0.2869504988193512,256,161,404,333,640,480,True,Unknown
2025-11-19T00:09:59.565816,Person/Poacher,0.2825540900230407,237,161,385,330,640,480,True,Unknown
2025-11-19T00:09:59.832479,Person/Poacher,0.2619004845619201,217,168,375,341,640,480,True,Unknown
2025-11-19T00:09:59.900029,Person/Poacher,0.6234825849533081,193,169,354,341,640,480,True,Unknown
2025-11-19T00:09:59.966208,Person/Poacher,0.2528166174888611,173,168,330,343,640,480,True,Unknown
2025-11-19T00:10:00.101936,Person/Poacher,0.3302896916866302,171,168,328,338,640,480,True,Unknown
2025-11-19T00:10:00.226765,Person/Poacher,0.420119971036911,221,159,368,330,640,480,True,Unknown
2025-11-19T00:10:00.299462,Person/Poacher,0.2966255247592926,242,162,389,329,640,480,True,Unknown
2025-11-19T00:10:01.097377,Person/Poacher,0.2636246085166931,317,162,461,330,640,480,True,Unknown
2025-11-19T00:10:02.433305,Person/Poacher,0.3522399663925171,369,152,523,339,640,480,True,Unknown
2025-11-19T00:10:02.565362,Person/Poacher,0.3679367005825043,341,154,533,344,640,480,True,Unknown
2025-11-19T00:10:03.166238,Person/Poacher,0.2643931210041046,359,161,526,364,640,480,True,Unknown
2025-11-19T00:10:03.897673,Person/Poacher,0.2781420648097992,331,157,530,393,640,480,True,Unknown
2025-11-19T00:10:03.963236,Person/Poacher,0.3385532796382904,330,157,528,400,640,480,True,Unknown
2025-11-19T00:10:04.099300,Person/Poacher,0.2879470586776733,326,155,486,404,640,480,True,Unknown
2025-11-19T00:10:04.161966,Person/Poacher,0.2538917362689972,328,153,541,410,640,480,True,Unknown
2025-11-19T00:10:04.230900,Person/Poacher,0.252039223909378,318,149,491,410,640,480,True,Unknown
2025-11-19T00:10:04.429361,Person/Poacher,0.2748339176177978,288,152,532,435,640,480,True,Unknown
2025-11-19T00:10:04.630551,Person/Poacher,0.2641035616397857,225,154,472,447,640,480,True,Unknown
2025-11-19T00:10:04.964690,Person/Poacher,0.2968935668468475,270,158,534,457,640,480,True,Unknown
2025-11-19T00:10:07.427189,Person/Poacher,0.2526090741157532,375,0,489,23,640,480,True,Unknown
2025-11-19T00:10:07.762600,Person/Poacher,0.4518133103847503,125,59,424,390,640,480,True,Unknown
2025-11-19T00:10:07.896414,Person/Poacher,0.2952863574028015,124,62,417,387,640,480,True,Unknown
2025-11-19T00:10:10.162082,Person/Poacher,0.3074736297130584,433,52,639,344,640,480,True,Unknown
2025-11-19T00:10:14.727666,Person/Poacher,0.279108315706253,434,51,614,338,640,480,True,Unknown
2025-11-19T00:10:14.728446,Person/Poacher,0.2611009478569031,524,51,604,193,640,480,True,Unknown
2025-11-19T00:10:15.496727,Person/Poacher,0.3009069859981537,442,43,637,337,640,480,True,Unknown
2025-11-19T00:10:15.560911,Person/Poacher,0.3931038379669189,443,44,638,336,640,480,True,Unknown
2025-11-19T00:10:15.729866,Person/Poacher,0.2773905098438263,438,42,636,337,640,480,True,Unknown
2025-11-19T00:10:16.062287,Person/Poacher,0.3573670983314514,441,43,638,336,640,480,True,Unknown
2025-11-19T00:10:16.129765,Person/Poacher,0.2540389597415924,589,71,639,238,640,480,True,Unknown
2025-11-19T00:10:17.025775,Person/Poacher,0.4485684037208557,3,0,638,479,640,480,True,Unknown
2025-11-19T17:42:26.261303,Person/Poacher,0.5626746416091919,406,203,639,479,640,480,True,Unknown
2025-11-19T17:42:26.266140,Person/Poacher,0.2675714492797851,505,205,639,478,640,480,True,Unknown
2025-11-19T17:42:26.467619,Person/Poacher,0.687776505947113,586,0,639,271,640,480,True,Unknown
2025-11-19T17:42:26.535782,Person/Poacher,0.3341436386108398,572,1,639,308,640,480,True,Unknown
2025-11-19T17:42:26.604477,Person/Poacher,0.5880250334739685,463,0,639,478,640,480,True,Unknown
2025-11-19T17:42:26.605421,Person/Poacher,0.289076954126358,205,0,639,479,640,480,True,Unknown
2025-11-19T17:42:26.669283,Person/Poacher,0.4323375821113586,312,0,639,479,640,480,True,Unknown
2025-11-19T17:42:26.670111,Person/Poacher,0.3533917069435119,450,0,639,479,640,480,True,Unknown
2025-11-19T17:42:26.999152,Person/Poacher,0.3074967265129089,509,239,639,381,640,480,True,Unknown
2025-11-19T17:42:27.065348,Person/Poacher,0.5206066370010376,500,238,639,388,640,480,True,Unknown
2025-11-19T17:42:27.457092,Person/Poacher,0.5635534524917603,209,1,637,441,640,480,True,Unknown
2025-11-19T17:42:27.522635,Person/Poacher,0.8131217360496521,131,0,633,477,640,480,True,Unknown
2025-11-19T17:42:27.598073,Person/Poacher,0.80940842628479,20,2,638,477,640,480,True,Unknown
2025-11-19T17:42:27.696368,Person/Poacher,0.8468920588493347,1,1,640,478,640,480,True,Unknown
2025-11-19T17:42:27.759456,Person/Poacher,0.8464704155921936,1,0,639,478,640,480,True,Unknown
2025-11-19T17:42:27.823298,Person/Poacher,0.8502896428108215,2,0,639,478,640,480,True,Unknown
2025-11-19T17:42:27.897168,Person/Poacher,0.8579151630401611,0,0,636,479,640,480,True,Unknown
2025-11-19T17:42:27.964147,Person/Poacher,0.8838789463043213,3,0,634,478,640,480,True,Unknown
2025-11-19T17:42:28.026226,Person/Poacher,0.8734206557273865,2,0,638,478,640,480,True,Unknown
2025-11-19T17:42:28.092989,Person/Poacher,0.8268585205078125,0,0,638,478,640,480,True,Unknown
2025-11-19T17:42:28.134325,Unknown,0.2618145644664764,408,189,639,349,640,480,False,Unknown
2025-11-19T17:42:28.224162,Person/Poacher,0.9155710935592652,4,0,639,479,640,480,True,Unknown
2025-11-19T17:42:28.299069,Person/Poacher,0.9196859002113342,4,0,639,479,640,480,True,Unknown
2025-11-19T17:42:28.362304,Person/Poacher,0.8993671536445618,2,2,637,478,640,480,True,Unknown
2025-11-19T17:42:28.466321,Person/Poacher,0.9001094698905945,12,1,640,479,640,480,True,Unknown
2025-11-19T17:42:28.566717,Person/Poacher,0.8439025282859802,8,0,639,479,640,480,True,Unknown
2025-11-19T17:42:28.665308,Person/Poacher,0.8305708765983582,20,0,638,479,640,480,True,Unknown
2025-11-19T17:42:28.666058,Person/Poacher,0.3113127946853637,205,5,638,479,640,480,True,Unknown
2025-11-19T17:42:28.726865,Person/Poacher,0.9074797034263612,11,0,639,479,640,480,True,Unknown
2025-11-19T17:42:28.791228,Person/Poacher,0.871181070804596,40,0,638,478,640,480,True,Unknown
2025-11-19T17:42:28.860872,Person/Poacher,0.8934009671211243,47,0,638,477,640,480,True,Unknown
2025-11-19T17:42:28.926808,Person/Poacher,0.9181413650512696,153,4,639,479,640,480,True,Unknown
2025-11-19T17:42:28.994540,Person/Poacher,0.7758752703666687,167,20,639,479,640,480,True,Unknown
2025-11-19T17:42:29.062798,Person/Poacher,0.8566280603408813,128,26,640,479,640,480,True,Unknown
2025-11-19T17:42:29.159753,Person/Poacher,0.7860374450683594,146,69,638,478,640,480,True,Unknown
2025-11-19T17:42:29.226713,Person/Poacher,0.8523247838020325,153,79,639,479,640,480,True,Unknown
2025-11-19T17:42:29.290426,Person/Poacher,0.8394603133201599,159,82,640,479,640,480,True,Unknown
2025-11-19T17:42:29.363640,Person/Poacher,0.8171942830085754,156,84,639,479,640,480,True,Unknown
2025-11-19T17:42:29.427413,Person/Poacher,0.8681986331939697,153,93,640,478,640,480,True,Unknown
2025-11-19T17:42:29.494338,Person/Poacher,0.8915134072303772,148,102,640,478,640,480,True,Unknown
2025-11-19T17:42:29.566639,Person/Poacher,0.8939002752304077,144,110,639,479,640,480,True,Unknown
2025-11-19T17:42:29.664000,Person/Poacher,0.9074839949607848,141,120,639,479,640,480,True,Unknown
2025-11-19T17:42:29.731472,Person/Poacher,0.8947196006774902,136,120,639,479,640,480,True,Unknown
2025-11-19T17:42:29.793261,Person/Poacher,0.874291181564331,129,120,638,479,640,480,True,Unknown
2025-11-19T17:42:29.864718,Person/Poacher,0.8771169781684875,136,122,639,479,640,480,True,Unknown
2025-11-19T17:42:29.925147,Person/Poacher,0.908645510673523,128,127,639,479,640,480,True,Unknown
2025-11-19T17:42:29.994816,Person/Poacher,0.9086068272590636,126,134,638,479,640,480,True,Unknown
2025-11-19T17:42:30.061465,Person/Poacher,0.8885328769683838,130,138,638,479,640,480,True,Unknown
2025-11-19T17:42:30.157250,Person/Poacher,0.8980514407157898,131,142,637,479,640,480,True,Unknown
2025-11-19T17:42:30.221836,Person/Poacher,0.897023618221283,130,142,637,479,640,480,True,Unknown
2025-11-19T17:42:30.302194,Person/Poacher,0.8888780474662781,129,140,637,479,640,480,True,Unknown
2025-11-19T17:42:30.369659,Person/Poacher,0.8968203067779541,118,137,638,479,640,480,True,Unknown
2025-11-19T17:42:30.436046,Person/Poacher,0.9090472459793092,123,130,638,479,640,480,True,Unknown
2025-11-19T17:42:30.526782,Person/Poacher,0.9340155124664308,130,124,638,478,640,480,True,Unknown
2025-11-19T17:42:30.600812,Person/Poacher,0.907018542289734,126,120,638,479,640,480,True,Unknown
2025-11-19T17:42:30.665002,Person/Poacher,0.9036242961883544,134,120,639,479,640,480,True,Unknown
2025-11-19T17:42:30.729192,Person/Poacher,0.8929130434989929,134,118,639,479,640,480,True,Unknown
2025-11-19T17:42:30.798430,Person/Poacher,0.8748409152030945,133,110,639,479,640,480,True,Unknown
2025-11-19T17:42:30.864017,Person/Poacher,0.8391710519790649,128,107,639,478,640,480,True,Unknown
2025-11-19T17:42:30.961778,Person/Poacher,0.8412125110626221,122,103,639,479,640,480,True,Unknown
2025-11-19T17:42:31.028413,Person/Poacher,0.8765342235565186,120,107,639,479,640,480,True,Unknown
2025-11-19T17:42:31.095513,Person/Poacher,0.8941380977630615,117,113,639,479,640,480,True,Unknown
2025-11-19T17:42:31.161691,Person/Poacher,0.8864290714263916,116,118,639,479,640,480,True,Unknown
2025-11-19T17:42:31.227732,Person/Poacher,0.9071404337882996,116,120,639,479,640,480,True,Unknown
2025-11-19T17:42:31.322893,Person/Poacher,0.9047442078590392,114,121,639,479,640,480,True,Unknown
2025-11-19T17:42:31.397805,Person/Poacher,0.9061264395713806,114,119,639,479,640,480,True,Unknown
2025-11-19T17:42:31.464680,Person/Poacher,0.8994901180267334,114,116,639,479,640,480,True,Unknown
2025-11-19T17:42:31.567943,Person/Poacher,0.885400652885437,114,114,639,479,640,480,True,Unknown
2025-11-19T17:42:31.667840,Person/Poacher,0.8867883682250977,112,109,639,479,640,480,True,Unknown
2025-11-19T17:42:31.734126,Person/Poacher,0.8954867124557495,112,108,639,478,640,480,True,Unknown
2025-11-19T17:42:31.816825,Person/Poacher,0.8845130205154419,114,100,638,478,640,480,True,Unknown
2025-11-19T17:42:31.898251,Person/Poacher,0.8898507356643677,117,92,639,479,640,480,True,Unknown
2025-11-19T17:42:31.963195,Person/Poacher,0.9073839783668518,114,90,640,477,640,480,True,Unknown
2025-11-19T17:42:32.027021,Person/Poacher,0.9161865711212158,119,85,640,478,640,480,True,Unknown
2025-11-19T17:42:32.091970,Person/Poacher,0.9227203726768494,123,69,640,479,640,480,True,Unknown
2025-11-19T17:42:32.162104,Person/Poacher,0.908206045627594,129,60,639,479,640,480,True,Unknown
2025-11-19T17:42:32.224433,Person/Poacher,0.9028393626213074,127,45,640,480,640,480,True,Unknown
2025-11-19T17:42:32.295431,Person/Poacher,0.8867062330245972,128,28,639,480,640,480,True,Unknown
2025-11-19T17:42:32.369908,Person/Poacher,0.9115319848060608,131,23,638,479,640,480,True,Unknown
2025-11-19T17:42:32.461730,Person/Poacher,0.8997424244880676,126,21,638,479,640,480,True,Unknown
2025-11-19T17:42:32.563927,Person/Poacher,0.8762702941894531,124,14,636,479,640,480,True,Unknown
2025-11-19T17:42:32.624306,Person/Poacher,0.8735297322273254,133,13,639,479,640,480,True,Unknown
2025-11-19T17:42:32.625088,Person/Poacher,0.5061858296394348,452,170,639,359,640,480,True,Unknown
2025-11-19T17:42:32.696435,Person/Poacher,0.8306018114089966,133,3,638,479,640,480,True,Unknown
2025-11-19T17:42:32.697401,Person/Poacher,0.2926355004310608,456,178,639,360,640,480,True,Unknown
2025-11-19T17:42:32.763043,Person/Poacher,0.817352831363678,123,4,639,479,640,480,True,Unknown
2025-11-19T17:42:32.824817,Person/Poacher,0.7576934099197388,137,0,638,479,640,480,True,Unknown
2025-11-19T17:42:32.920898,Person/Poacher,0.7287722229957581,210,0,638,479,640,480,True,Unknown
2025-11-19T17:42:32.998234,Person/Poacher,0.75542813539505,225,0,639,479,640,480,True,Unknown
2025-11-19T17:42:33.059065,Person/Poacher,0.7498286962509155,226,0,639,479,640,480,True,Unknown
2025-11-19T17:42:33.126005,Person/Poacher,0.767147421836853,228,0,639,479,640,480,True,Unknown
2025-11-19T17:42:33.193473,Person/Poacher,0.7823455929756165,135,0,639,479,640,480,True,Unknown
2025-11-19T17:42:33.260215,Person/Poacher,0.7615783214569092,102,6,640,479,640,480,True,Unknown
2025-11-19T17:42:33.322352,Person/Poacher,0.7055455446243286,76,4,639,479,640,480,True,Unknown
2025-11-19T17:42:33.392955,Person/Poacher,0.8060518503189087,59,23,639,479,640,480,True,Unknown
2025-11-19T17:42:33.456514,Person/Poacher,0.7762472033500671,48,14,639,479,640,480,True,Unknown
2025-11-19T17:42:33.524351,Person/Poacher,0.8182216286659241,63,16,639,479,640,480,True,Unknown
2025-11-19T17:42:33.591347,Person/Poacher,0.6835291981697083,52,31,638,479,640,480,True,Unknown
2025-11-19T17:42:33.660399,Person/Poacher,0.8273608088493347,238,48,640,479,640,480,True,Unknown
2025-11-19T17:42:33.762155,Person/Poacher,0.5884552597999573,27,60,638,479,640,480,True,Unknown
2025-11-19T17:42:33.866604,Person/Poacher,0.7557888031005859,227,73,640,378,640,480,True,Unknown
2025-11-19T17:42:33.961431,Person/Poacher,0.6608433723449707,6,83,638,469,640,480,True,Unknown
2025-11-19T17:42:33.962239,Person/Poacher,0.5118160843849182,196,83,640,466,640,480,True,Unknown
2025-11-19T17:42:34.023537,Person/Poacher,0.7637557983398438,0,85,638,479,640,480,True,Unknown
